ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1463,Ai Linuer,M,25,160,62,China,CHN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
1467,Mara Magdalena Aicega Amicarelli,F,30,165,60,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
1468,Mohamed Al-Aich,M,23,185,73,Algeria,ALG,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,NA
1487,Ryoji Aikawa,M,28,183,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
1498,"Charles Benedict ""Ben"" Ainslie",M,27,183,90,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's One Person Dinghy,Gold
1511,Michael Christopher Aish,M,28,175,60,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 5,000 metres",NA
1513,Nicolas Assat,M,24,175,61,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
1517,Hamid Ait Bighrade,M,28,164,54,Morocco,MAR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Bantamweight,NA
1520,Miloud Ait Hammi,M,26,178,69,Morocco,MAR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,NA
1521,"Amina ""Mina"" At Hammou",F,26,166,52,Morocco,MAR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,NA
1522,Seltana At Hammou,F,24,163,48,Morocco,MAR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,NA
1527,Souad At Salem (-Mahour-Bacha),F,25,158,50,Algeria,ALG,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",NA
1527,Souad At Salem (-Mahour-Bacha),F,25,158,50,Algeria,ALG,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",NA
1535,Kiera Leigh Aitken,F,20,167,55,Bermuda,BER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,NA
1539,Marina Aleksandrovna Aitova (Korzhova-),F,21,177,58,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,NA
1540,Artur Surenovych Aivazian,M,31,177,88,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
1540,Artur Surenovych Aivazian,M,31,177,88,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
1540,Artur Surenovych Aivazian,M,31,177,88,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
1550,Irene Ajambo,F,17,163,69,Uganda,UGA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,NA
1559,Zita Ajkler,F,29,170,56,Hungary,HUN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,NA
1566,Kouadio Vincent Aka-Akesse,M,28,180,96,France,FRA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
1588,Salman Akbar,M,22,180,85,Pakistan,PAK,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,NA
1592,Egamnazar Akbarov,M,28,172,73,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,NA
1606,Patsy Serafina Akeli,F,25,175,89,Samoa,SAM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Javelin Throw,NA
1616,Marcus Ricard kerholm,M,28,179,86,Sweden,SWE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
1640,Giorgos Akhilleos,M,23,172,75,Cyprus,CYP,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA
1644,Mohamed Reza Akhlagh Pasand,M,25,160,55,Iran,IRI,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,NA
1657,Bakhyt Beshimbekovich Akhmetov,M,25,175,105,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
1661,Doli Akhtar,F,18,158,53,Bangladesh,BAN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,NA
1667,Mirabella Viliamivna Akhunu,F,17,159,50,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,NA
1672,Mercy Akide (-Udoh),F,28,189,79,Nigeria,NGR,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,NA
1681,Peter Akinlabi,M,30,168,59,Nigeria-2,NGR,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,NA
1690,Mobolaji Iyabode Akiode,F,22,178,75,Nigeria,NGR,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,NA
1698,Khadzhimurat Magomedovich Akkayev,M,19,178,105,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
1723,Nashat Akram Abid Ali,M,19,182,75,Iraq,IRQ,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
1728,Varvara Akritidou,F,23,173,78,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,NA
1741,Alyona Aksyonova,F,24,172,52,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
1741,Alyona Aksyonova,F,24,172,52,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
1744,Sergey Vladimirovich Aksyutin,M,40,190,100,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA
1752,Yuliya Yurivna Akulenko,F,27,173,53,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Heptathlon,NA
1760,Thijs Joris Al,M,24,180,72,Netherlands,NED,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",NA
1762,Naser Al Shami,M,22,187,81,Syria,SYR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Heavyweight,Bronze
1771,Saeed Ali Al-Adhreai,M,21,171,64,Yemen,YEM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,NA
1775,Salem Mouled Musa'id Al-Ahmadi,M,34,185,75,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,NA
1800,Nidal Al-Asmar,M,34,183,80,Lebanon,LIB,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,NA
1806,Rashid Salih Hamad Al-Athba,M,23,175,90,Qatar,QAT,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,NA
1809,Nasser Salih Nasser Abdullah Al-Attiya,M,33,178,82,Qatar,QAT,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA
1817,Mohamed Mutlaq Khalaf Al-Azemi,M,22,178,64,Kuwait,KUW,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
1821,Abdul Mohsen Al-Bagir,M,28,158,69,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Lightweight,NA
1822,Jafar Al-Bagir,M,21,167,69,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Lightweight,NA
1825,Ali Mohamed Al-Balooshi,M,17,180,60,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
1836,Hamdan Awdah Al-Bishi,M,23,180,70,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,NA
1842,Sameera Zayid Al-Bitar,F,14,168,64,Bahrain,BRN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,NA
1853,Abdal Salam Al-Dabaji,M,25,176,64,Palestine,PLE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,NA
1855,Hamoud Abdallah Said Al-Dalhami,M,32,172,65,Oman,OMA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,NA
1858,Fehaid Al-Deehani,M,37,178,95,Kuwait,KUW,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,NA
1885,Ramzy Al-Duhami,M,32,162,70,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1895,Basma Al-Eshosh,F,26,172,65,Jordan,JOR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,NA
1910,Rakia Al-Gassra,F,21,170,65,Bahrain,BRN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,NA
1930,Ibrahim M. Al-Hamaidi,M,18,177,68,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,NA
1936,Khalil Ahmed Al-Hanahneh,M,24,171,70,Jordan,JOR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
1941,Khalid Al-Harbi,M,29,175,73,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,NA
1976,Obaid Ahmed Obaid Al-Jasmi,M,23,178,71,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,NA
1982,Abdel Rahman Al-Kaaki,M,18,182,72,Lebanon,LIB,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,NA
2011,Ahmed Al-Kudmani,M,24,170,70,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,NA
2022,Ramzi Al-Mahrous,M,22,170,85,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
2025,Ahmed bin Hasher Al-Maktoum,M,40,175,67,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,NA
2025,Ahmed bin Hasher Al-Maktoum,M,40,175,67,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Double Trap,Gold
2029,Saeed bin Hasher Al-Maktoum,M,27,176,88,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA
2047,Naser Al-Meqlad,M,21,176,120,Kuwait,KUW,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,NA
2053,Khaled Al-Mudhaf,M,26,164,105,Kuwait,KUW,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,NA
